state,district,year,basic_infra_index,digital_infra_index,learning_env_index,infrastructure_index,GER_primary,GPI,GPI_Category,PTR,PTR_Category,Retention_Rate,Dropout_Rate,infra_growth_pct,digital_infra_growth_pct,GER_growth_pct,GPI_growth_pct,PTR_change_pct,Retention_change_pct
CHHATTISGARH,KONDAGAON,2024-25,0.948124245169082,1.327987528995228,0.9153132533538294,1.0,18.091848490278338,1.1870535015367376,High Female Participation,6.169758251975825,Optimal,100.89449689467656,-0.8944968946765499,0.0,-3.91,-27.32,2.96,-22.05,3.68
CHHATTISGARH,KORBA,2024-25,0.9119957130827528,1.5394935192583898,0.9506609849988008,1.0,23.289427229900543,1.123125722088016,High Female Participation,5.923286097729643,Optimal,96.30162797109932,3.6983720289006783,0.0,15.93,28.73,-5.39,-3.99,-4.55
CHHATTISGARH,KORIYA,2024-25,0.954616104868914,1.4423302859307934,0.969467808800825,1.0,18.04337895105167,1.120176449548941,High Female Participation,5.031832115067202,Optimal,100.74229127751012,-0.7422912775101338,0.0,-6.31,-22.53,-0.26,-15.05,4.61
CHHATTISGARH,MAHASAMUND,2024-25,1.0365120477199592,1.504968237846017,0.9191093579357508,1.0,20.905624769594493,1.1540742255393108,High Female Participation,6.132009313412978,Optimal,99.47982994697308,0.5201700530269164,0.0,4.34,15.86,3.03,21.86,-1.25
CHHATTISGARH,MANENDRAGARH-CHIRMIRI-BHARATPUR,2024-25,0.9525968079539509,1.4231499814578932,0.9520392020945296,1.0,19.59189354167244,1.142202071869591,High Female Participation,5.874362425616322,Optimal,98.29335105319372,1.7066489468062684,0.0,-5.44,-6.28,-1.03,-4.2,-1.19
CHHATTISGARH,MOHLA-MANPUR-CHOWKI,2024-25,0.9491997216423104,1.4208492108230677,0.9333030330377522,1.0,17.15217782468842,1.196594953234258,High Female Participation,6.534741434347733,Optimal,100.57293314987244,-0.5729331498724548,0.0,-0.16,-12.45,4.76,11.24,2.32
CHHATTISGARH,MUNGELI,2024-25,1.061263940520446,1.4650737837028849,0.9284338085502089,1.0,27.79195800355043,1.1187101910828026,High Female Participation,7.823477530449391,Optimal,95.77999670832556,4.220003291674445,0.0,3.11,62.03,-6.51,19.72,-4.77
CHHATTISGARH,NARAYANPUR,2024-25,0.8872267759562842,1.2773550898117607,0.9189603488634516,1.0,17.484926018372107,1.0227772227772227,High Female Participation,5.9061588465705475,Optimal,99.55317225620696,0.446827743793051,0.0,-12.81,-37.09,-8.58,-24.51,3.94
CHHATTISGARH,RAIGARH,2024-25,0.946526533425224,1.4004282502159997,0.9325639687525048,1.0,18.796060460110073,1.1548933336504388,High Female Participation,4.749779828056196,Optimal,99.01694729280652,0.9830527071934796,0.0,9.63,7.5,12.92,-19.58,-0.54
CHHATTISGARH,RAIPUR,2024-25,1.0837550463410472,1.7986185976868072,0.967813749335298,1.0,32.60703582747209,1.0957107907844483,High Female Participation,4.399482726768889,Optimal,100.50098385559474,-0.5009838555947397,0.0,28.43,73.48,-5.12,-7.38,1.5
CHHATTISGARH,RAJNANDGAON,2024-25,0.977919220493478,1.4911669708495563,0.9157849212504328,1.0,25.52665647378676,1.127958356747804,High Female Participation,5.652943210031743,Optimal,98.08634091427126,1.9136590857287388,0.0,-17.09,-21.71,2.94,28.49,-2.4
CHHATTISGARH,SAKTI,2024-25,0.921593666198442,1.5154435928605818,0.9519166113846212,1.0,22.37929148552158,1.1158548108092392,High Female Participation,5.894864733516928,Optimal,99.69123471864144,0.3087652813585606,0.0,1.63,-12.33,-1.07,4.28,1.64
CHHATTISGARH,SARANGARH-BILAIGARH,2024-25,0.9417499444814568,1.3383318824795978,0.9740406778244722,1.0,20.630521583270404,1.1188469555044775,High Female Participation,5.899575639408188,Optimal,102.6046226038244,-2.604622603824396,0.0,-11.69,-7.81,0.27,0.08,2.92
CHHATTISGARH,SUKMA,2024-25,0.9753422313483916,1.3253599623859742,0.943254118008771,1.0,18.27939859404348,1.0382150241212955,High Female Participation,6.9591152420730635,Optimal,102.26818910669076,-2.2681891066907554,0.0,-0.97,-11.4,-7.21,17.96,-0.33
CHHATTISGARH,SURAJPUR,2024-25,0.988970168612192,1.4606596422113276,0.9265757089451,1.0,17.926066950554798,1.1605956057979523,High Female Participation,5.637265012670164,Optimal,100.2661553018938,-0.2661553018938036,0.0,10.21,-1.93,11.79,-18.99,-1.96
CHHATTISGARH,SURGUJA,2024-25,0.986634125523459,1.439387003621076,0.9557898699157172,1.0,19.954907187992234,1.1449542519534182,High Female Participation,5.103614814084715,Optimal,102.49422393560155,-2.4942239356015676,0.0,-1.46,11.32,-1.35,-9.47,2.22
DADRA & NAGAR HAVELI AND DAMAN & DIU,DADRA AND NAGAR HAVELI(DIST),2023-24,1.2513464337700146,2.235781196338146,0.8718814685088165,1.0,42.513645062374515,0.9840052753454276,Equal,4.458132322536182,Optimal,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DADRA & NAGAR HAVELI AND DAMAN & DIU,DAMAN (DIST),2023-24,1.3212962962962962,1.9642538742682216,0.8909689433823177,1.0,46.154072743271186,0.9284324000598893,Low Female Participation,3.826121398158234,Optimal,100.0,0.0,0.0,-12.14,8.56,-5.65,-14.18,0.0
DADRA & NAGAR HAVELI AND DAMAN & DIU,DIU (DIST),2023-24,1.3149700598802396,1.8466042509297305,0.8675277305698474,1.0,34.89853513883949,1.054541595925297,High Female Participation,3.324519230769231,Optimal,100.0,0.0,0.0,-5.99,-24.39,13.58,-13.11,0.0
DADRA & NAGAR HAVELI AND DAMAN & DIU,DADRA AND NAGAR HAVELI(DIST),2024-25,1.2452554744525546,2.2614375181195525,0.8926862245194457,1.0,41.28725268206897,1.0028472676888407,Equal,4.179487179487179,Optimal,97.11529703344364,2.884702966556347,0.0,22.46,18.31,-4.9,25.72,-2.88
DADRA & NAGAR HAVELI AND DAMAN & DIU,DAMAN (DIST),2024-25,1.3467378410438908,2.023397607958148,0.9032150597904688,1.0,46.46828892781458,0.9293719978651486,Low Female Participation,3.4829385788839824,Optimal,100.68079839084017,-0.6807983908401667,0.0,-10.53,12.55,-7.33,-16.67,3.67
DADRA & NAGAR HAVELI AND DAMAN & DIU,DIU (DIST),2024-25,1.190253411306043,2.4301565417417264,0.8975731376660592,1.0,35.754444148029144,1.0550384459732902,High Female Participation,3.3484998351467192,Optimal,102.45256428610692,-2.45256428610692,0.0,20.1,-23.06,13.52,-3.86,1.76
DELHI,CENTRAL,2023-24,1.4737847222222222,2.5460714700419143,0.872318149731524,1.0,60.303041314545894,0.9778666514311832,Low Female Participation,3.5281180571125743,Optimal,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DELHI,EAST,2023-24,1.7461031896008703,3.035789909639562,0.871974566154819,1.0,61.75485465703444,0.9641752848609246,Low Female Participation,2.5603726985052613,Optimal,100.0,0.0,0.0,19.23,2.41,-1.4,-27.43,0.0
DELHI,NEW DELHI,2023-24,1.6672420406597623,3.9306686434260767,0.872318149731524,1.0,70.26955843259573,0.977540795040259,Low Female Participation,2.4362675633481445,Optimal,100.0,0.0,0.0,29.48,13.79,1.39,-4.85,0.0
DELHI,NORTH,2023-24,1.577022891418778,2.0959858122164703,0.8733464273664854,1.0,56.14961419616614,1.033752402306214,High Female Participation,3.020024495523027,Optimal,100.0,0.0,0.0,-46.68,-20.09,5.75,23.96,0.0
DELHI,NORTH EAST I,2023-24,1.3639742371449688,1.8241524222283627,0.8716212856200258,1.0,76.53455206184574,0.9966420416386838,Equal,3.658193120294584,Optimal,100.0,0.0,0.0,-12.97,36.3,-3.59,21.13,0.0
DELHI,NORTH EAST II,2023-24,1.4744688084310724,1.9093567154799505,0.872318149731524,1.0,71.25264583539837,1.0312253863791505,High Female Participation,3.368674663821944,Optimal,100.0,0.0,0.0,4.67,-6.9,3.47,-7.91,0.0
DELHI,NORTH WEST A,2023-24,2.067842668261245,2.3465670933955485,0.8730357100265211,1.0,62.92590704619797,0.9975659368286328,Equal,3.00455488203142,Optimal,100.0,0.0,0.0,22.9,-11.69,-3.26,-10.81,0.0
DELHI,NORTH WEST B-I,2023-24,1.768175618073316,2.84666813722549,0.872318149731524,1.0,70.8840951873134,0.9455039490198234,Low Female Participation,2.774211820285384,Optimal,100.0,0.0,0.0,21.31,12.65,-5.22,-7.67,0.0
DELHI,NORTH WEST B-II,2023-24,1.91426800545432,3.5139678860646386,0.8734338061093597,1.0,64.94383329053223,0.8856279251170047,Low Female Participation,2.499612242787716,Optimal,100.0,0.0,0.0,23.44,-8.38,-6.33,-9.9,0.0
DELHI,SOUTH,2023-24,1.8409411101718796,2.922529976966007,0.8813911280352714,1.0,60.705607640847425,0.9592090352178604,Low Female Participation,2.5297061547052713,Optimal,100.0,0.0,0.0,-16.83,-6.53,8.31,1.2,0.0
DELHI,SOUTH EAST,2023-24,1.8125546533416617,2.441598555595516,0.872318149731524,1.0,71.86200281417425,0.9601866730486512,Low Female Participation,2.934010541937465,Optimal,100.0,0.0,0.0,-16.46,18.38,0.1,15.98,0.0
DELHI,SOUTH WEST A,2023-24,1.5679664933564414,3.246525808154472,0.872318149731524,1.0,65.36917029509172,0.8993823183902383,Low Female Participation,1.9888895061385476,Optimal,100.0,0.0,0.0,32.97,-9.04,-6.33,-32.21,0.0
DELHI,SOUTH WEST B-I,2023-24,1.454142076502732,4.296544960762996,0.8730394612069338,1.0,66.54239587652258,0.9046026428333342,Low Female Participation,2.2098349480197697,Optimal,100.0,0.0,0.0,32.34,1.79,0.58,11.11,0.0
DELHI,SOUTH WEST B-II,2023-24,1.5263090059610116,2.449895072066123,0.8807280095671934,1.0,50.39859474605299,0.8731183493381781,Low Female Participation,2.8507875376487433,Optimal,100.0,0.0,0.0,-42.98,-24.26,-3.48,29.0,0.0
DELHI,WEST A,2023-24,1.910515021459227,2.7045889648747283,0.872318149731524,1.0,56.83393053489153,0.9533641180475388,Low Female Participation,2.6376944830273903,Optimal,100.0,0.0,0.0,10.4,12.77,9.19,-7.47,0.0
DELHI,WEST B,2023-24,1.797826505097134,2.8415292301287884,0.872779776967531,1.0,70.45782390113376,0.9408289874487664,Low Female Participation,2.6950203517599065,Optimal,100.0,0.0,0.0,5.06,23.97,-1.31,2.17,0.0
DELHI,CENTRAL,2024-25,1.495849618462684,2.4791861589015656,0.9059601017261256,1.0,56.69478767413012,0.990664463590228,Equal,3.4360536179921772,Optimal,94.01646490498746,5.983535095012542,0.0,-12.75,-19.53,5.3,27.5,-5.98
DELHI,EAST,2024-25,1.8102779175753507,3.1832973124900903,0.8935322520263602,1.0,58.518851943397365,0.978475385319284,Low Female Participation,2.4519672644487516,Optimal,94.75992173958024,5.24007826041975,0.0,28.4,3.22,-1.23,-28.64,0.79
DELHI,NEW DELHI,2024-25,1.7569797421731124,4.05727611896476,0.8959886977448935,1.0,67.37518987944591,0.9971802658043144,Equal,2.332036286608952,Optimal,95.88104918017072,4.11895081982928,0.0,27.46,15.13,1.91,-4.89,1.18
DELHI,NORTH,2024-25,1.5527006965855887,2.1202204996843,0.914271959060072,1.0,52.63861787573435,1.0464564340637754,High Female Participation,2.9150714970989995,Optimal,93.74706955569516,6.252930444304852,0.0,-47.74,-21.87,4.94,25.0,-2.23
DELHI,NORTH EAST I,2024-25,1.374366830065359,2.0313144586677567,0.8949781084262932,1.0,72.73453227570616,1.0137722196406047,Equal,3.5960952745709545,Optimal,95.03489641767432,4.965103582325668,0.0,-4.19,38.18,-3.12,23.36,1.37
DELHI,NORTH EAST II,2024-25,1.5251201723852144,2.194665167212187,0.8966739894141931,1.0,67.96572136393404,1.042314715698004,High Female Participation,3.278834836482847,Optimal,95.38694397530514,4.613056024694856,0.0,8.04,-6.56,2.82,-8.82,0.37
DELHI,NORTH WEST A,2024-25,2.0729986163273373,2.3320553051967265,0.8930924426161859,1.0,61.12307805420001,1.0037879526720477,Equal,2.9096980683169997,Optimal,97.13499721080797,2.865002789192033,0.0,6.26,-10.07,-3.7,-11.26,1.83
DELHI,NORTH WEST B-I,2024-25,1.8259496372172428,2.8283159650716367,0.8928947750929599,1.0,69.67294256972684,0.9522542408756915,Low Female Participation,2.7013484596717316,Optimal,98.29136195589992,1.708638044100084,0.0,21.28,13.99,-5.13,-7.16,1.19
DELHI,NORTH WEST B-II,2024-25,1.952864773003156,3.6503171244658,0.8928947750929599,1.0,61.23924473771051,0.8968769735367815,Low Female Participation,2.352758850135184,Optimal,94.295703895012,5.704296104987989,0.0,29.06,-12.1,-5.82,-12.9,-4.07
DELHI,SOUTH,2024-25,1.834341782502044,2.9406031125052072,0.8959473779820304,1.0,58.41347655814639,0.9783936381267816,Low Female Participation,2.4624312640498007,Optimal,96.22418558716691,3.7758144128330855,0.0,-19.44,-4.61,9.09,4.66,2.05
DELHI,SOUTH EAST,2024-25,1.8002030523351018,2.489496788767384,0.9015408745231032,1.0,68.20926605949388,0.976725529923584,Low Female Participation,2.8396798818025117,Optimal,94.917012312994,5.082987687005996,0.0,-15.34,16.77,-0.17,15.32,-1.36
DELHI,SOUTH WEST A,2024-25,1.837272217549761,3.4340985541173423,0.898361553898679,1.0,61.62548432557286,0.9099204418849154,Low Female Participation,1.8717954632833524,Optimal,94.27300981086498,5.726990189135023,0.0,37.94,-9.65,-6.84,-34.08,-0.68
DELHI,SOUTH WEST B-I,2024-25,1.7896102497846684,4.445604618143653,0.9025200980903758,1.0,64.39636499336694,0.9134936501149796,Low Female Participation,2.156641334713892,Optimal,96.7749419676174,3.2250580323826057,0.0,29.45,4.5,0.39,15.22,2.65
DELHI,SOUTH WEST B-II,2024-25,1.5415221128301295,2.5607922588130037,0.9038652392279808,1.0,47.48707393917695,0.8913119232023021,Low Female Participation,2.7195480700846963,Optimal,94.2230119281172,5.776988071882812,0.0,-42.4,-26.26,-2.43,26.1,-2.64
DELHI,WEST A,2024-25,1.879034531360113,2.6943753954823326,0.893740441054905,1.0,54.51411576599874,0.9740294655339284,Low Female Participation,2.5487300532574304,Optimal,95.91825737361484,4.08174262638515,0.0,5.22,14.8,9.28,-6.28,1.8
DELHI,WEST B,2024-25,1.9115646258503405,2.9502443102164344,0.8928947750929599,1.0,67.72760665325451,0.9474564405724952,Low Female Participation,2.6289409438139324,Optimal,96.12503325150904,3.874966748490948,0.0,9.5,24.24,-2.73,3.15,0.22
GOA,NORTH GOA,2023-24,1.0859888720283255,1.315224167174983,0.9715088427006692,1.0,30.620344223192152,1.0214814665754417,High Female Participation,3.484190675604019,Optimal,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOA,SOUTH GOA,2023-24,1.0791275960269502,1.342643585140203,0.9751729111401508,1.0,34.31894030357405,1.024823849843093,High Female Participation,3.906471327393191,Optimal,100.0,0.0,0.0,2.08,12.08,0.33,12.12,0.0
GOA,NORTH GOA,2024-25,1.085576697204604,1.3714056727819468,0.9798104434039768,1.0,28.21610860097798,1.0355332020689445,High Female Participation,3.1208452598814382,Optimal,92.1482410364506,7.851758963549415,0.0,2.14,-17.78,1.04,-20.11,-7.85
GOA,SOUTH GOA,2024-25,1.0971678851346902,1.397440611529185,0.9846552967290002,1.0,31.838709241210783,1.038653708471065,High Female Participation,3.580488522660388,Optimal,92.7729963675336,7.227003632466406,0.0,1.9,12.84,0.3,14.73,0.68
GUJARAT,AHMEDABAD,2023-24,1.2236623242805624,1.8617618549502943,0.9290856480755292,1.0,38.959885227074814,0.9292648717636116,Low Female Participation,5.3265494829038,Optimal,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,AMRELI,2023-24,1.056896551724138,1.177728580906991,0.8972674397923759,1.0,23.882160296618757,0.9982423622651158,Equal,5.544539053287778,Optimal,100.0,0.0,0.0,-36.74,-38.7,7.42,4.09,0.0
GUJARAT,ANAND,2023-24,1.0618638676844785,1.4154972701369275,0.8875662413345774,1.0,32.77444622267013,0.9816422603227544,Equal,5.737508549591804,Optimal,100.0,0.0,0.0,20.19,37.23,-1.66,3.48,0.0
GUJARAT,ARAVALLI,2023-24,1.023627674304346,1.1862797030304664,0.9128380478958013,1.0,29.08147313941511,1.0204356311267635,High Female Participation,7.913722376964351,Optimal,100.0,0.0,0.0,-16.19,-11.27,3.95,37.93,0.0
GUJARAT,BANAS KANTHA,2023-24,0.9935479942942632,1.4554781112239323,0.9062603269572832,1.0,31.69430888519106,0.952440499811264,Low Female Participation,6.403369090117324,Optimal,100.0,0.0,0.0,22.69,8.98,-6.66,-19.09,0.0
GUJARAT,BHARUCH,2023-24,1.095912162162162,1.4221404302342686,0.8788271587405332,1.0,32.388702031587265,1.0156774207161394,Equal,6.115311580786612,Optimal,100.0,0.0,0.0,-2.29,2.19,6.64,-4.5,0.0
GUJARAT,BHAVNAGAR,2023-24,1.0581686808619477,1.312475728670821,0.9085736647900317,1.0,33.07460508898595,0.9625310156689104,Low Female Participation,5.820034758919412,Optimal,100.0,0.0,0.0,-7.71,2.12,-5.23,-4.83,0.0
GUJARAT,BOTAD,2023-24,1.115869424692954,1.4290519029254538,0.910262558264168,1.0,31.696100019429252,0.8997851370918774,Low Female Participation,5.442174253891945,Optimal,100.0,0.0,0.0,8.88,-4.17,-6.52,-6.49,0.0
GUJARAT,CHHOTAUDEPUR,2023-24,1.073164073164073,1.3205901417464898,0.8831289605423349,1.0,27.324017294639873,1.0706789062149595,High Female Participation,8.733414523821152,Optimal,100.0,0.0,0.0,-7.59,-13.79,18.99,60.48,0.0
GUJARAT,DEVBHOOMI DWARKA,2023-24,1.134696559086803,1.3543163194730348,0.9058239393348746,1.0,23.81483692162767,1.0065497543842106,Equal,5.925731959110156,Optimal,100.0,0.0,0.0,2.55,-12.84,-5.99,-32.15,0.0
GUJARAT,DOHAD,2023-24,1.2127296468373268,1.2507539826739928,0.9056970328507732,1.0,51.15825619645994,1.007729689111473,Equal,10.24835935138455,Optimal,100.0,0.0,0.0,-7.65,114.82,0.12,72.95,0.0
GUJARAT,GANDHINAGAR,2023-24,1.1571242944735454,1.5483218542184327,0.9299134719388574,1.0,29.284927318826583,0.9025523591431708,Low Female Participation,4.662662861060911,Optimal,100.0,0.0,0.0,23.79,-42.76,-10.44,-54.5,0.0
GUJARAT,GIR SOMNATH,2023-24,1.1344022232911122,1.3811198296649765,0.9255488696289106,1.0,27.634606543009216,1.0140152932620683,Equal,5.3639867037414195,Optimal,100.0,0.0,0.0,-10.8,-5.64,12.35,15.04,0.0
GUJARAT,JAMNAGAR,2023-24,1.1204434423149192,1.5175146618314106,0.919017385607761,1.0,23.077137274153,0.9817192841081896,Equal,4.638790007827896,Optimal,100.0,0.0,0.0,9.88,-16.49,-3.18,-13.52,0.0
GUJARAT,JUNAGADH,2023-24,1.0925807677689092,1.305484352137841,0.8911094838250244,1.0,21.054534975310418,1.0145417252849835,Equal,4.86988219046858,Optimal,100.0,0.0,0.0,-13.97,-8.76,3.34,4.98,0.0
GUJARAT,KACHCHH,2023-24,1.0221192542800583,1.2342965333054754,0.916421784789933,1.0,25.92840715589147,0.9867707492257076,Equal,5.595518526124785,Optimal,100.0,0.0,0.0,-5.45,23.15,-2.74,14.9,0.0
GUJARAT,KHEDA,2023-24,1.0179560564052113,1.375326471764768,0.9192012549993892,1.0,31.061500303677093,0.9714777947932618,Low Female Participation,6.591170498479531,Optimal,100.0,0.0,0.0,11.43,19.8,-1.55,17.79,0.0
GUJARAT,MAHESANA,2023-24,0.9702383323375156,1.3238611239356533,0.899643383748652,1.0,27.250845974687493,0.957981998440267,Low Female Participation,4.784349174120982,Optimal,100.0,0.0,0.0,-3.74,-12.27,-1.39,-27.41,0.0
GUJARAT,MAHISAGAR,2023-24,1.0644651575676876,1.225685624917882,0.8943687489325892,1.0,27.583825394529033,1.039104489994252,High Female Participation,7.744008101721617,Optimal,100.0,0.0,0.0,-7.42,1.22,8.47,61.86,0.0
GUJARAT,MORBI,2023-24,1.0317413624041067,1.355730375065273,0.9229843549573415,1.0,27.466181487087027,0.9319304115579622,Low Female Participation,4.991329570688937,Optimal,100.0,0.0,0.0,10.61,-0.43,-10.31,-35.55,0.0
GUJARAT,NARMADA,2023-24,0.9911789414729768,1.2794525532097134,0.8999294630891269,1.0,32.131632410911976,1.0417577472032915,High Female Participation,9.934760174593682,Optimal,100.0,0.0,0.0,-5.63,16.99,11.78,99.04,0.0
GUJARAT,NAVSARI,2023-24,1.1085217292764462,1.472352753224999,0.902302851414339,1.0,34.673973761769496,1.0304069652397598,High Female Participation,6.1390232477806315,Optimal,100.0,0.0,0.0,15.08,7.91,-1.09,-38.21,0.0
GUJARAT,PANCH MAHALS,2023-24,1.113363198938112,1.248173458162578,0.9022036649132064,1.0,32.587090701624014,1.0107649353771055,Equal,7.149312997173098,Optimal,100.0,0.0,0.0,-15.23,-6.02,-1.91,16.46,0.0
GUJARAT,PATAN,2023-24,1.0260108200455582,1.1425419525479674,0.9020448012121618,1.0,30.86763509228723,0.9656177824370588,Low Female Participation,6.098153083521433,Optimal,100.0,0.0,0.0,-8.46,-5.28,-4.47,-14.7,0.0
GUJARAT,PORBANDAR,2023-24,1.108937113522343,1.3059660201984062,0.8926891682824516,1.0,22.35643947857899,1.0663494168584469,High Female Participation,4.586062044124343,Optimal,100.0,0.0,0.0,14.3,-27.57,10.43,-24.8,0.0
GUJARAT,RAJKOT,2023-24,1.1754005320721252,1.6959299094378384,0.9331635532195524,1.0,25.499288619741872,0.9231272692013488,Low Female Participation,4.54107243058006,Optimal,100.0,0.0,0.0,29.86,14.06,-13.43,-0.98,0.0
GUJARAT,SABAR KANTHA,2023-24,0.9485473924357466,1.2402983285004958,0.9224732133610823,1.0,31.567574833076705,1.0079839092890266,Equal,7.21924457790094,Optimal,100.0,0.0,0.0,-26.87,23.8,9.19,58.98,0.0
GUJARAT,SURAT,2023-24,1.28609885046321,2.299155561376014,0.9391658967364228,1.0,47.91385319743739,0.891273072543457,Low Female Participation,5.485770917570275,Optimal,100.0,0.0,0.0,85.37,51.78,-11.58,-24.01,0.0
GUJARAT,SURENDRANAGAR,2023-24,1.0262723027182372,1.26318508105566,0.8995484215552578,1.0,25.804155214183925,0.988804911824082,Equal,5.493767371662366,Optimal,100.0,0.0,0.0,-45.06,-46.14,10.94,0.15,0.0
GUJARAT,TAPI,2023-24,1.096437054631829,1.290369704673359,0.8973537791852058,1.0,30.5111643376348,1.0826126847170436,High Female Participation,7.751371380826098,Optimal,100.0,0.0,0.0,2.15,18.24,9.49,41.09,0.0
GUJARAT,THE DANGS,2023-24,1.16703580657069,1.2407914676050191,0.8964598994546691,1.0,39.77299286070937,1.0558390511326416,High Female Participation,11.396090452341078,Optimal,100.0,0.0,0.0,-3.84,30.36,-2.47,47.02,0.0
GUJARAT,VADODARA,2023-24,1.1491595284148477,1.7366925534488176,0.9153687161863456,1.0,32.06103903204321,0.9607953403275918,Low Female Participation,4.76609088260693,Optimal,100.0,0.0,0.0,39.97,-19.39,-9.0,-58.18,0.0
GUJARAT,VALSAD,2023-24,1.1416975426940932,1.5817321120714525,0.9206636205377076,1.0,38.78403859092296,1.014578238143193,Equal,5.702559780178685,Optimal,100.0,0.0,0.0,-8.92,20.97,5.6,19.65,0.0
GUJARAT,AHMEDABAD,2024-25,1.2134305157768477,2.0499626185851176,0.9635417604788744,1.0,39.10948434593598,0.9375832705152252,Low Female Participation,5.284098437518968,Optimal,100.3839824424257,-0.3839824424257045,0.0,29.6,0.84,-7.59,-7.34,0.38
GUJARAT,AMRELI,2024-25,0.9719401207791104,1.331386392025935,0.9297153925974252,1.0,23.466541888354342,1.00295157450102,Equal,5.639856042094663,Optimal,98.25971183886888,1.7402881611311187,0.0,-35.05,-40.0,6.97,6.73,-2.12
GUJARAT,ANAND,2024-25,1.0498854901960786,1.5752129906503185,0.912245363328254,1.0,32.393614866817586,0.9888403805680692,Equal,5.692967956505288,Optimal,98.83802352215146,1.1619764778485404,0.0,18.31,38.04,-1.41,0.94,0.59
GUJARAT,ARAVALLI,2024-25,0.9035645858396828,1.3259595677607303,0.9389046668186648,1.0,28.75666470597946,1.0190716755950362,Equal,7.8454141206337935,Optimal,98.8831087342841,1.116891265715907,0.0,-15.82,-11.23,3.06,37.81,0.05
GUJARAT,BANAS KANTHA,2024-25,0.9852830317982456,1.583324207079834,0.926303492198223,1.0,31.198581234593213,0.9617490485418758,Low Female Participation,6.545672356062508,Optimal,98.43590957482758,1.5640904251724237,0.0,19.41,8.49,-5.62,-16.57,-0.45
GUJARAT,BHARUCH,2024-25,1.0539179452719605,1.6595435297443533,0.883532024504988,1.0,32.52807313652287,1.026572574716989,High Female Participation,6.02204331273794,Optimal,100.43030778078013,-0.4303077807801259,0.0,4.81,4.26,6.74,-8.0,2.03
GUJARAT,BHAVNAGAR,2024-25,1.0214932923510391,1.491445009372605,0.9206538760438772,1.0,32.69222886445687,0.9677740459078016,Low Female Participation,5.976121769462503,Optimal,98.84389783793245,1.1561021620675689,0.0,-10.13,0.5,-5.73,-0.76,-1.58
GUJARAT,BOTAD,2024-25,1.0591695869172773,1.6046364663904804,0.935328671238229,1.0,31.06953346281453,0.9032880191918716,Low Female Participation,5.629594088391169,Optimal,98.02320614766283,1.9767938523371669,0.0,7.59,-4.96,-6.66,-5.8,-0.83
GUJARAT,CHHOTAUDEPUR,2024-25,0.9135905234512564,1.4878641070763527,0.9114316728038612,1.0,25.75766733218429,1.0830703046456711,High Female Participation,8.876066814996845,Optimal,94.26749754413729,5.732502455862715,0.0,-7.28,-17.1,19.9,57.67,-3.83
GUJARAT,DEVBHOOMI DWARKA,2024-25,1.0178063696291,1.4758385754221404,0.921963157270706,1.0,23.236396084529197,1.0175858117869774,Equal,6.325497852401406,Optimal,97.57109049706251,2.428909502937472,0.0,-0.81,-9.79,-6.05,-28.74,3.5
GUJARAT,DOHAD,2024-25,1.0217466262410082,1.4331852106488288,0.9251401826192662,1.0,48.906009464798124,1.0249528771605378,High Female Participation,10.359358653627474,Optimal,95.59749119865884,4.40250880134117,0.0,-2.89,110.47,0.72,63.77,-2.02
GUJARAT,GANDHINAGAR,2024-25,1.149780081683946,1.7390871777403611,0.9612265375811784,1.0,29.822920807725435,0.9096190182042804,Low Female Participation,4.683625598051985,Optimal,101.8371003043364,-1.8371003043363885,0.0,21.34,-39.02,-11.25,-54.79,6.53
GUJARAT,GIR SOMNATH,2024-25,1.0431441291040624,1.5387589477474075,0.9487211523884524,1.0,28.38210605550684,1.0148785100082065,Equal,5.33246748617359,Optimal,102.70493995032732,-2.7049399503273293,0.0,-11.52,-4.83,11.57,13.85,0.85
GUJARAT,JAMNAGAR,2024-25,1.075769246697312,1.694366142739049,0.957225747884611,1.0,22.836726148290328,0.9937575092723188,Equal,4.653387182808809,Optimal,98.9582281241966,1.0417718758034056,0.0,10.11,-19.54,-2.08,-12.73,-3.65
GUJARAT,JUNAGADH,2024-25,1.01282288891463,1.4630051920340614,0.9069570941014158,1.0,20.92715801545587,1.0183969434840514,Equal,4.772307139559201,Optimal,99.39501413826564,0.6049858617343631,0.0,-13.65,-8.36,2.48,2.56,0.44
GUJARAT,KACHCHH,2024-25,0.9926210807639656,1.3755294222812016,0.9381721364123,1.0,25.21355038571842,0.997707777383818,Equal,5.654013248228061,Optimal,97.24295917649296,2.7570408235070545,0.0,-5.98,20.48,-2.03,18.48,-2.17
GUJARAT,KHEDA,2024-25,0.9790618286689622,1.5621955673109107,0.9406567597314344,1.0,30.80395177929792,0.9767059561812776,Low Female Participation,6.491851387224319,Optimal,99.17084325656772,0.8291567434322928,0.0,13.57,22.17,-2.11,14.82,1.98
GUJARAT,MAHESANA,2024-25,0.9742802806741426,1.516036450185363,0.9181751213451732,1.0,27.198625189805178,0.9623883785515917,Low Female Participation,4.781156312458361,Optimal,99.80837004131608,0.1916299586839187,0.0,-2.95,-11.7,-1.47,-26.35,0.64
